project,commit_hash,file_name,loc
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,package.js,10
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,karma.conf.js,21
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,dist/clipboard.min.js,7
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,dist/clipboard.js,595
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,src/clipboard.js,99
clipboard.js,3188ffbce3ba6404c8ae0584d028ff1a26a42ebc,src/clipboard-action.js,171
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,package.js,10
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,karma.conf.js,23
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,dist/clipboard.min.js,7
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,dist/clipboard.js,638
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,src/clipboard.js,98
clipboard.js,8392a7ba1ce4f359bf9ed6e53dbbccf4eb97a813,src/clipboard-action.js,171
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,package.js,10
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,karma.conf.js,21
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,dist/clipboard.min.js,7
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,dist/clipboard.js,597
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,src/clipboard.js,98
clipboard.js,a88bb77be476b84af4ccfa732e25663183cb3f1c,src/clipboard-action.js,171
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,package.js,10
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,karma.conf.js,21
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,dist/clipboard.min.js,7
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,dist/clipboard.js,605
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,src/clipboard.js,98
clipboard.js,7e37c9512116134dccf01620289888a252b3016f,src/clipboard-action.js,179
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,package.js,10
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,karma.conf.js,21
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,dist/clipboard.min.js,7
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,dist/clipboard.js,605
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,src/clipboard.js,99
clipboard.js,ff3cd2c722b744fa21d0fc621a08ad88b7a38189,src/clipboard-action.js,180
clipboard.js,53a733fcb56d66af30cd45bfe484933a0513a7a9,package.js,10
clipboard.js,53a733fcb56d66af30cd45bfe484933a0513a7a9,karma.conf.js,21
