created_at,2013-09-27T05:21:01Z
forks_count,1033
stargazers_count,14585
watchers_count,14585
open_issues_count,5
commits_count,3770
contributors_count,173
releases_count,92
tags_count,253
js_ratio,0.9856738818663909
ts_ratio,0.004092986025414401
filtered_releases_count,196
