created_at,2014-09-12T19:35:38Z
forks_count,4881
stargazers_count,38633
watchers_count,38633
open_issues_count,808
commits_count,3878
contributors_count,247
releases_count,41
tags_count,44
js_ratio,0.7187086353424311
ts_ratio,0
filtered_releases_count,30
