created_at,2016-03-18T04:23:44Z
forks_count,6844
stargazers_count,66995
watchers_count,66995
open_issues_count,1584
commits_count,37760
contributors_count,373
releases_count,915
js_proportion,0.09213012882032859
ts_proportion,0.895061697437499
