created_at,2016-07-13T07:58:54Z
forks_count,4084
stargazers_count,18550
watchers_count,18550
open_issues_count,154
commits_count,11185
contributors_count,382
releases_count,212
tags_count,229
js_ratio,0.04977354459512417
ts_ratio,0.9484161549614353
filtered_releases_count,201
