created_at,2014-05-16T22:22:51Z
forks_count,8804
stargazers_count,45434
watchers_count,45434
open_issues_count,59
commits_count,5181
contributors_count,427
releases_count,170
tags_count,173
js_ratio,0.09817301920768308
ts_ratio,0.8989645858343337
filtered_releases_count,110
