created_at,2013-05-04T11:09:13Z
forks_count,8484
stargazers_count,39264
watchers_count,39264
open_issues_count,57
commits_count,15115
contributors_count,385
releases_count,480
tags_count,500
js_ratio,0.9148511310897284
ts_ratio,0
filtered_releases_count,74
