created_at,2016-10-26T11:18:47Z
forks_count,3156
stargazers_count,39009
watchers_count,39009
open_issues_count,466
commits_count,5559
contributors_count,302
releases_count,150
tags_count,156
js_ratio,0.9514348739229466
ts_ratio,0.002465760371195186
filtered_releases_count,142
