created_at,2016-11-29T17:13:37Z
forks_count,3075
stargazers_count,41345
watchers_count,41345
open_issues_count,977
commits_count,6341
contributors_count,452
js_proportion,0.8287842115447698
ts_proportion,0.0542683307515252
releases_count,106
