created_at,2015-05-19T07:36:09Z
forks_count,7092
stargazers_count,31263
watchers_count,31263
open_issues_count,3006
commits_count,20721
contributors_count,382
releases_count,590
tags_count,611
js_ratio,0.6208495554299697
ts_ratio,0.26591582428717797
filtered_releases_count,128
