created_at,2016-10-25T21:17:50Z
forks_count,1934
stargazers_count,18363
watchers_count,18363
open_issues_count,661
commits_count,2189
contributors_count,281
releases_count,110
tags_count,1252
js_ratio,0.02218819307329405
ts_ratio,0.8846325098107349
filtered_releases_count,40
