created_at,2012-07-30T23:23:18Z
forks_count,2659
stargazers_count,31565
watchers_count,31565
open_issues_count,1175
commits_count,5247
contributors_count,122
releases_count,82
tags_count,140
js_ratio,0.9518610300071153
ts_ratio,0
filtered_releases_count,122
