created_at,2013-05-21T03:25:25Z
forks_count,2358
stargazers_count,36149
watchers_count,36149
open_issues_count,572
commits_count,4917
contributors_count,242
releases_count,117
tags_count,149
js_ratio,0.8130075665303437
ts_ratio,0
filtered_releases_count,121
