created_at,2015-05-29T23:53:15Z
forks_count,14974
stargazers_count,57128
watchers_count,57128
open_issues_count,44
commits_count,3423
contributors_count,440
releases_count,66
js_proportion,0.1947910674723635
ts_proportion,0.7601988803016237
