created_at,2015-09-14T15:04:15Z
forks_count,834
stargazers_count,18254
watchers_count,18254
open_issues_count,240
commits_count,4354
contributors_count,252
releases_count,124
tags_count,186
js_ratio,0.01045686111321278
ts_ratio,0.9740559296528881
filtered_releases_count,41
