created_at,2019-06-22T09:24:21Z
forks_count,1994
stargazers_count,19280
watchers_count,19280
open_issues_count,179
commits_count,5145
contributors_count,174
releases_count,0
tags_count,769
js_ratio,0.009293731178692175
ts_ratio,0.9122545364156103
filtered_releases_count,220
