created_at,2018-03-07T15:39:32Z
forks_count,952
stargazers_count,21951
watchers_count,21951
open_issues_count,44
commits_count,3172
contributors_count,131
releases_count,26
tags_count,232
js_ratio,0.020289093446800816
ts_ratio,0.9773488842552567
filtered_releases_count,165
