created_at,2011-07-29T21:19:00Z
forks_count,75458
stargazers_count,154248
watchers_count,154248
open_issues_count,447
commits_count,21329
contributors_count,370
releases_count,76
js_proportion,0.40956173323202305
ts_proportion,0
