created_at,2014-10-06T10:24:22Z
forks_count,1378
stargazers_count,27665
watchers_count,27665
open_issues_count,375
commits_count,1832
contributors_count,342
releases_count,100
tags_count,186
js_ratio,0.4372426644193816
ts_ratio,0.5566771866928474
filtered_releases_count,118
