created_at,2015-03-04T00:46:28Z
forks_count,2109
stargazers_count,35197
watchers_count,35197
open_issues_count,1962
commits_count,16154
contributors_count,306
releases_count,254
tags_count,441
js_ratio,0.7008625374108276
ts_ratio,0.24732311069252427
filtered_releases_count,254
