created_at,2013-07-29T03:24:51Z
forks_count,30797
stargazers_count,191009
watchers_count,191009
open_issues_count,546
commits_count,3216
contributors_count,321
releases_count,210
js_proportion,0.9767871318238994
ts_proportion,0.007579405204638815
