created_at,2015-06-30T12:16:50Z
forks_count,1907
stargazers_count,18220
watchers_count,18220
open_issues_count,174
commits_count,3075
contributors_count,173
js_proportion,0.02519478628122042
ts_proportion,0.9731860015130435
releases_count,117
