created_at,2015-07-11T17:32:01Z
forks_count,3141
stargazers_count,21594
watchers_count,21594
open_issues_count,35
commits_count,1021
contributors_count,251
js_proportion,0.07500661600695625
ts_proportion,0.897841978821904
releases_count,80
