created_at,2014-11-01T23:52:32Z
forks_count,2891
stargazers_count,39045
watchers_count,39045
open_issues_count,521
commits_count,4193
contributors_count,266
releases_count,79
tags_count,95
js_ratio,0.6923267989275166
ts_ratio,0
filtered_releases_count,85
