created_at,2010-09-30T19:41:28Z
forks_count,5608
stargazers_count,27838
watchers_count,27838
open_issues_count,82
commits_count,3386
contributors_count,285
releases_count,0
tags_count,31
js_ratio,0.5601876018600797
ts_ratio,0
filtered_releases_count,30
