created_at,2017-08-07T16:36:47Z
forks_count,2042
stargazers_count,39689
watchers_count,39689
open_issues_count,678
commits_count,2576
contributors_count,321
releases_count,7
tags_count,524
js_ratio,0.9116663776871825
ts_ratio,0.002064097682616882
filtered_releases_count,33
