created_at,2010-02-20T17:25:38Z
forks_count,3462
stargazers_count,16691
watchers_count,16691
open_issues_count,160
commits_count,2953
contributors_count,227
releases_count,33
js_proportion,0.6319450006063754
ts_proportion,0.0003844191266821197
