created_at,2016-11-20T18:13:05Z
forks_count,2563
stargazers_count,53411
watchers_count,53411
open_issues_count,633
commits_count,6549
contributors_count,432
releases_count,0
js_proportion,0.007375713618791021
ts_proportion,0.5533760919778721
