created_at,2013-05-24T16:15:54Z
forks_count,36194
stargazers_count,178633
watchers_count,178633
open_issues_count,904
commits_count,14669
contributors_count,431
releases_count,96
js_proportion,0.9564077360758578
ts_proportion,0.0033772564422802683
