created_at,2015-01-09T18:10:16Z
forks_count,21490
stargazers_count,99652
watchers_count,99652
open_issues_count,2147
commits_count,23702
contributors_count,358
releases_count,176
js_proportion,0.4669640654872766
ts_proportion,0
