created_at,2015-09-03T20:23:38Z
forks_count,20878
stargazers_count,124913
watchers_count,124913
open_issues_count,5388
commits_count,90361
contributors_count,365
releases_count,54
js_proportion,0.033585342808860254
ts_proportion,0.9342357667986845
