created_at,2015-09-11T02:40:18Z
forks_count,1701
stargazers_count,30549
watchers_count,30549
open_issues_count,222
commits_count,4948
contributors_count,272
releases_count,156
tags_count,184
js_ratio,0.9591714066037695
ts_ratio,0.026035316956301957
filtered_releases_count,140
