created_at,2013-09-20T11:58:29Z
forks_count,7405
stargazers_count,32981
watchers_count,32981
open_issues_count,209
commits_count,1906
contributors_count,127
releases_count,70
tags_count,76
js_ratio,0.9324701700939325
ts_ratio,0
filtered_releases_count,68
