created_at,2009-11-22T23:16:51Z
forks_count,3289
stargazers_count,14544
watchers_count,14544
open_issues_count,683
commits_count,5808
contributors_count,124
releases_count,129
tags_count,133
js_ratio,0.03320473045032437
ts_ratio,0.8511512083261321
filtered_releases_count,114
