created_at,2012-05-13T03:27:22Z
forks_count,10356
stargazers_count,53899
watchers_count,53899
open_issues_count,304
commits_count,807
contributors_count,12
releases_count,11
tags_count,49
js_ratio,0.8720374378233442
ts_ratio,0
filtered_releases_count,49
