created_at,2017-06-16T02:50:28Z
forks_count,1633
stargazers_count,29322
watchers_count,29322
open_issues_count,26
commits_count,1714
contributors_count,157
releases_count,204
tags_count,210
js_ratio,0.9991120969777028
ts_ratio,0
filtered_releases_count,209
