created_at,2015-07-05T05:56:42Z
forks_count,1861
stargazers_count,29214
watchers_count,29214
open_issues_count,185
commits_count,1103
contributors_count,116
js_proportion,0.0968233296014501
ts_proportion,0.836810077607939
releases_count,131
