created_at,2016-05-01T14:36:45Z
forks_count,1614
stargazers_count,11520
watchers_count,11520
open_issues_count,203
commits_count,6945
contributors_count,49
releases_count,22
js_proportion,0.2035469191483549
ts_proportion,0.7447138965266904
