created_at,2017-01-26T19:51:40Z
forks_count,4469
stargazers_count,20662
watchers_count,20662
open_issues_count,484
commits_count,1706
contributors_count,117
releases_count,1100
tags_count,1689
js_ratio,0.0058591815943486005
ts_ratio,0.9800651878009523
filtered_releases_count,45
