created_at,2016-12-02T19:34:42Z
forks_count,784
stargazers_count,16684
watchers_count,16684
open_issues_count,6
commits_count,6304
contributors_count,130
releases_count,93
tags_count,93
js_ratio,0.013422727829982066
ts_ratio,0.9853753379862336
filtered_releases_count,87
