created_at,2016-04-21T09:26:01Z
forks_count,1849
stargazers_count,12098
watchers_count,12098
open_issues_count,451
commits_count,6703
contributors_count,428
releases_count,1
js_proportion,0.27150511972307423
ts_proportion,0.7278166778040186
