created_at,2012-01-04T06:21:10Z
forks_count,3942
stargazers_count,38624
watchers_count,38624
open_issues_count,883
commits_count,4589
contributors_count,103
releases_count,0
tags_count,304
js_ratio,0.42842499857637506
ts_ratio,0
filtered_releases_count,240
